"","Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor","Date"
"249",2022,1,6,"Gràcia",30,"la Salut","Total. Euros/m2 construït","3102.7",2022-01-01
"250",2022,1,6,"Gràcia",31,"la Vila de Gràcia","Total. Euros/m2 construït","4758.3",2022-01-01
"251",2022,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Euros/m2 construït","4323.7",2022-01-01
"252",2022,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Euros/m2 construït","3829.4",2022-01-01
"253",2022,1,7,"Horta-Guinardó",34,"Can Baró","Total. Euros/m2 construït","3310.8",2022-01-01
"254",2022,1,7,"Horta-Guinardó",35,"el Guinardó","Total. Euros/m2 construït","3492.7",2022-01-01
"255",2022,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Euros/m2 construït","3568.7",2022-01-01
"256",2022,1,7,"Horta-Guinardó",37,"el Carmel","Total. Euros/m2 construït","2559.9",2022-01-01
"257",2022,1,7,"Horta-Guinardó",38,"la Teixonera","Total. Euros/m2 construït","3528.2",2022-01-01
"258",2022,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Euros/m2 construït","2340.1",2022-01-01
"259",2022,1,7,"Horta-Guinardó",40,"Montbau","Total. Euros/m2 construït","2912.2",2022-01-01
"260",2022,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Euros/m2 construït","4475.0",2022-01-01
"261",2022,1,7,"Horta-Guinardó",42,"la Clota","Total. Euros/m2 construït","--",2022-01-01
"262",2022,1,7,"Horta-Guinardó",43,"Horta","Total. Euros/m2 construït","3499.9",2022-01-01
"263",2022,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Euros/m2 construït","2908.0",2022-01-01
"264",2022,1,8,"Nou Barris",45,"Porta","Total. Euros/m2 construït","3459.2",2022-01-01
"265",2022,1,8,"Nou Barris",46,"el Turó de la Peira","Total. Euros/m2 construït","2086.6",2022-01-01
"266",2022,1,8,"Nou Barris",47,"Can Peguera","Total. Euros/m2 construït","--",2022-01-01
"267",2022,1,8,"Nou Barris",48,"la Guineueta","Total. Euros/m2 construït","2913.3",2022-01-01
"268",2022,1,8,"Nou Barris",49,"Canyelles","Total. Euros/m2 construït","2709.8",2022-01-01
"269",2022,1,8,"Nou Barris",50,"les Roquetes","Total. Euros/m2 construït","2168.7",2022-01-01
"270",2022,1,8,"Nou Barris",51,"Verdun","Total. Euros/m2 construït","2529.6",2022-01-01
"271",2022,1,8,"Nou Barris",52,"la Prosperitat","Total. Euros/m2 construït","2592.9",2022-01-01
"272",2022,1,8,"Nou Barris",53,"la Trinitat Nova","Total. Euros/m2 construït","1686.4",2022-01-01
"273",2022,1,8,"Nou Barris",54,"Torre Baró","Total. Euros/m2 construït","--",2022-01-01
"274",2022,1,8,"Nou Barris",55,"Ciutat Meridiana","Total. Euros/m2 construït","1550.9",2022-01-01
"275",2022,1,8,"Nou Barris",56,"Vallbona","Total. Euros/m2 construït","--",2022-01-01
"276",2022,1,9,"Sant Andreu",57,"la Trinitat Vella","Total. Euros/m2 construït","1865.2",2022-01-01
"277",2022,1,9,"Sant Andreu",58,"Baró de Viver","Total. Euros/m2 construït","--",2022-01-01
"278",2022,1,9,"Sant Andreu",59,"el Bon Pastor","Total. Euros/m2 construït","2346.6",2022-01-01
"279",2022,1,9,"Sant Andreu",60,"Sant Andreu","Total. Euros/m2 construït","3279.4",2022-01-01
"280",2022,1,9,"Sant Andreu",61,"la Sagrera","Total. Euros/m2 construït","3150.1",2022-01-01
"281",2022,1,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Euros/m2 construït","4468.1",2022-01-01
"282",2022,1,9,"Sant Andreu",63,"Navas","Total. Euros/m2 construït","3545.5",2022-01-01
"283",2022,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Euros/m2 construït","3617.7",2022-01-01
"284",2022,1,10,"Sant Martí",65,"el Clot","Total. Euros/m2 construït","5282.1",2022-01-01
"285",2022,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Euros/m2 construït","5489.0",2022-01-01
"286",2022,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Euros/m2 construït","4346.4",2022-01-01
"287",2022,1,10,"Sant Martí",68,"el Poblenou","Total. Euros/m2 construït","5229.7",2022-01-01
"288",2022,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Euros/m2 construït","6151.6",2022-01-01
"289",2022,1,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Euros/m2 construït","3261.8",2022-01-01
"290",2022,1,10,"Sant Martí",71,"Provençals del Poblenou","Total. Euros/m2 construït","3467.6",2022-01-01
"291",2022,1,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Euros/m2 construït","2870.6",2022-01-01
"292",2022,1,10,"Sant Martí",73,"la Verneda i la Pau","Total. Euros/m2 construït","2211.0",2022-01-01
"293",2022,1,1,"Ciutat Vella",1,"el Raval","Nou. Euros/m2 construït","--",2022-01-01
"294",2022,1,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Euros/m2 construït","10354.8",2022-01-01
"295",2022,1,1,"Ciutat Vella",3,"la Barceloneta","Nou. Euros/m2 construït","4563.8",2022-01-01
"296",2022,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Euros/m2 construït","4318.3",2022-01-01
"297",2022,1,2,"Eixample",5,"el Fort Pienc","Nou. Euros/m2 construït","4638.3",2022-01-01
"298",2022,1,2,"Eixample",6,"la Sagrada Família","Nou. Euros/m2 construït","--",2022-01-01
"299",2022,1,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Euros/m2 construït","8330.3",2022-01-01
"300",2022,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Euros/m2 construït","5098.3",2022-01-01
"301",2022,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Euros/m2 construït","4008.5",2022-01-01
"302",2022,1,2,"Eixample",10,"Sant Antoni","Nou. Euros/m2 construït","3478.9",2022-01-01
"303",2022,1,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Euros/m2 construït","--",2022-01-01
"304",2022,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Euros/m2 construït","--",2022-01-01
"305",2022,1,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Euros/m2 construït","--",2022-01-01
"306",2022,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Euros/m2 construït","2374.9",2022-01-01
"307",2022,1,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït","4247.4",2022-01-01
"308",2022,1,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït","--",2022-01-01
"309",2022,1,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït","3874.2",2022-01-01
"310",2022,1,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït","4584.3",2022-01-01
"311",2022,1,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït","6971.3",2022-01-01
"312",2022,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït","--",2022-01-01
"313",2022,1,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït","3751.9",2022-01-01
"314",2022,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït","--",2022-01-01
"315",2022,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït","3899.7",2022-01-01
"316",2022,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït","--",2022-01-01
"317",2022,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït","7037.2",2022-01-01
"318",2022,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït","6927.5",2022-01-01
"319",2022,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït","9316.4",2022-01-01
"320",2022,1,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït","4328.4",2022-01-01
"321",2022,1,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït","2613.2",2022-01-01
"322",2022,1,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït","--",2022-01-01
"323",2022,1,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït","--",2022-01-01
"324",2022,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït","--",2022-01-01
"325",2022,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït","--",2022-01-01
"326",2022,1,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït","--",2022-01-01
"327",2022,1,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït","4554.3",2022-01-01
"328",2022,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït","4072.6",2022-01-01
"329",2022,1,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït","2565.8",2022-01-01
"330",2022,1,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït","3025.3",2022-01-01
"331",2022,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït","--",2022-01-01
"332",2022,1,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït","--",2022-01-01
"333",2022,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït","--",2022-01-01
"334",2022,1,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït","--",2022-01-01
"335",2022,1,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït","3630.7",2022-01-01
"336",2022,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït","--",2022-01-01
"337",2022,1,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït","--",2022-01-01
"338",2022,1,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït","--",2022-01-01
"339",2022,1,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït","--",2022-01-01
"340",2022,1,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït","--",2022-01-01
"341",2022,1,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït","--",2022-01-01
"342",2022,1,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït","--",2022-01-01
"343",2022,1,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït","--",2022-01-01
"344",2022,1,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït","--",2022-01-01
"345",2022,1,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït","--",2022-01-01
"346",2022,1,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït","--",2022-01-01
"347",2022,1,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït","--",2022-01-01
"348",2022,1,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït","--",2022-01-01
"349",2022,1,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït","--",2022-01-01
"350",2022,1,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït","--",2022-01-01
"351",2022,1,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït","--",2022-01-01
"352",2022,1,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït","3971.7",2022-01-01
"353",2022,1,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït","--",2022-01-01
"354",2022,1,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït","5886.0",2022-01-01
"355",2022,1,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït","--",2022-01-01
"356",2022,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït","--",2022-01-01
"357",2022,1,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït","--",2022-01-01
"358",2022,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït","5867.5",2022-01-01
"359",2022,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït","5390.9",2022-01-01
"360",2022,1,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït","5655.1",2022-01-01
"361",2022,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït","--",2022-01-01
"362",2022,1,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït","4854.4",2022-01-01
"363",2022,1,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït","2537.0",2022-01-01
"364",2022,1,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït","--",2022-01-01
"365",2022,1,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït","--",2022-01-01
"366",2022,1,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït","3203.0",2022-01-01
"367",2022,1,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït","4398.3",2022-01-01
"368",2022,1,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït","4481.4",2022-01-01
"369",2022,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït","4781.8",2022-01-01
"370",2022,1,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït","4138.4",2022-01-01
"371",2022,1,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït","4000.9",2022-01-01
"372",2022,1,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït","5617.8",2022-01-01
"373",2022,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït","4909.0",2022-01-01
"374",2022,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït","4158.4",2022-01-01
"375",2022,1,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït","4657.9",2022-01-01
"376",2022,1,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït","3793.6",2022-01-01
"377",2022,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït","--",2022-01-01
"378",2022,1,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït","3535.6",2022-01-01
"379",2022,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït","3345.9",2022-01-01
"380",2022,1,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït","3565.2",2022-01-01
"381",2022,1,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït","3214.9",2022-01-01
"382",2022,1,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït","3543.9",2022-01-01
"383",2022,1,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït","3783.3",2022-01-01
"384",2022,1,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït","4696.8",2022-01-01
"385",2022,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït","3952.4",2022-01-01
"386",2022,1,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït","6201.7",2022-01-01
"387",2022,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït","3747.0",2022-01-01
"388",2022,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït","6137.3",2022-01-01
"389",2022,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït","5831.2",2022-01-01
"390",2022,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït","5947.5",2022-01-01
"391",2022,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït","5450.5",2022-01-01
"392",2022,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït","4733.7",2022-01-01
"393",2022,1,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït","4092.8",2022-01-01
"394",2022,1,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït","2779.1",2022-01-01
"395",2022,1,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït","3082.4",2022-01-01
"396",2022,1,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït","4764.9",2022-01-01
"397",2022,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït","4323.7",2022-01-01
"398",2022,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït","3829.4",2022-01-01
"399",2022,1,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït","3310.8",2022-01-01
"400",2022,1,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït","3382.9",2022-01-01
"401",2022,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït","3190.9",2022-01-01
"402",2022,1,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït","2558.9",2022-01-01
"403",2022,1,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït","3779.7",2022-01-01
"404",2022,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït","2239.9",2022-01-01
"405",2022,1,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït","2896.7",2022-01-01
"406",2022,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït","4371.3",2022-01-01
"407",2022,1,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït","--",2022-01-01
"408",2022,1,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït","3473.0",2022-01-01
"409",2022,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït","2948.0",2022-01-01
"410",2022,1,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït","3459.2",2022-01-01
"411",2022,1,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït","2086.6",2022-01-01
"412",2022,1,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït","--",2022-01-01
"413",2022,1,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït","2913.3",2022-01-01
"414",2022,1,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït","2709.8",2022-01-01
"415",2022,1,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït","2168.7",2022-01-01
"416",2022,1,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït","2529.6",2022-01-01
"417",2022,1,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït","2592.9",2022-01-01
"418",2022,1,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","1686.4",2022-01-01
"419",2022,1,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","--",2022-01-01
"420",2022,1,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1550.9",2022-01-01
"421",2022,1,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","--",2022-01-01
"422",2022,1,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","1865.2",2022-01-01
"423",2022,1,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","--",2022-01-01
"424",2022,1,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2346.6",2022-01-01
"425",2022,1,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3149.6",2022-01-01
"426",2022,1,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","3150.1",2022-01-01
"427",2022,1,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","4063.0",2022-01-01
"428",2022,1,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","3545.5",2022-01-01
"429",2022,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","3617.7",2022-01-01
"430",2022,1,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","5251.4",2022-01-01
"431",2022,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4214.0",2022-01-01
"432",2022,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","4281.1",2022-01-01
"433",2022,1,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","4856.4",2022-01-01
"434",2022,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","6151.6",2022-01-01
"435",2022,1,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2593.9",2022-01-01
"436",2022,1,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","3806.1",2022-01-01
"437",2022,1,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2870.6",2022-01-01
"438",2022,1,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2211.0",2022-01-01
"439",2022,2,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros","259.6",2022-04-01
"440",2022,2,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros","396.4",2022-04-01
"441",2022,2,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros","206.4",2022-04-01
"442",2022,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros","303.6",2022-04-01
"443",2022,2,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros","367.6",2022-04-01
"444",2022,2,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros","294.7",2022-04-01
"445",2022,2,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros","584.6",2022-04-01
"446",2022,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros","479.2",2022-04-01
"447",2022,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros","390.7",2022-04-01
"448",2022,2,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros","355.4",2022-04-01
"449",2022,2,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros","262.1",2022-04-01
"450",2022,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros","105.1",2022-04-01
"451",2022,2,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros","232.8",2022-04-01
"452",2022,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros","329.3",2022-04-01
"453",2022,2,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros","291.4",2022-04-01
"454",2022,2,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros","246.4",2022-04-01
"455",2022,2,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros","300.9",2022-04-01
"456",2022,2,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros","306.0",2022-04-01
"457",2022,2,4,"Les Corts",19,"les Corts","Total. Milers d'euros","400.5",2022-04-01
"458",2022,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros","383.8",2022-04-01
"459",2022,2,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros","717.2",2022-04-01
"460",2022,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros","620.3",2022-04-01
